281	Union{Nothing, Int64}"125, 282, 18, 19, 130"	"68.828, 193.721, 100.792, 174.946, 11.9445"	"688.28, 1937.21, 1007.92, 1749.46, 119.445"	"73.0093, 37.4495, 137.005, 51.6116, 223.181"	1000.0	1010.0	754622.6085545174
282	Union{Nothing, Int64}"151, 130, 125, 281"	"146.915, 30.4151, 49.8633, 193.721"	"1469.15, 304.151, 498.633, 1937.21"	"54.3246, 194.988, 80.2258, 37.4495"	1000.0	1010.0	409380.6269000602
283	Union{Nothing, Int64}"127, 155, 284, 286"	"91.1552, 132.646, 155.501, 108.78"	"911.552, 1326.46, 1555.01, 1087.8"	"110.368, 110.318, 108.042, 127.035"	1000.0	1010.0	1.858303176586898e6
284	Union{Nothing, Int64}"283, 155, 154, 159, 162, 286, 152"	"155.501, 22.107, 82.1879, 143.371, 46.9564, 39.7494, 123.708"	"1555.01, 221.07, 821.879, 1433.71, 469.564, 397.494, 1237.08"	"108.042, 163.893, 269.674, 159.625, 125.515, 167.108, 131.381"	1000.0	1010.0	15038.920898838434
285	Union{Nothing, Int64}"147, 279, 286, 152, 153, 124"	"113.558, 55.8747, 159.123, 68.8698, 110.418, 7.86955"	"1135.58, 558.747, 1591.23, 688.698, 1104.18, 78.6955"	"139.004, 135.0, 113.323, 143.283, 97.0, 167.242"	1000.0	1010.0	14447.006609882672
286	Union{Nothing, Int64}"279, 127, 283, 284, 285, 152"	"135.815, 47.1722, 108.78, 39.7494, 159.123, 26.2729"	"1358.15, 471.722, 1087.8, 397.494, 1591.23, 262.729"	"150.655, 163.38, 127.035, 167.108, 113.323, 124.0"	1000.0	1010.0	198958.67002554005
287	Union{Nothing, Int64}"163, 145, 146, 161, 162"	"171.514, 140.88, 12.2869, 61.4982, 120.461"	"1715.14, 1408.8, 122.869, 614.982, 1204.61"	"107.201, 161.31, 242.992, 120.83, 79.0063"	1000.0	1010.0	54400.499725200934
288	Union{Nothing, Int64}"149, 158"	"84.804, 218.812"	"848.04, 2188.12"	"154.353, 85.3756"	1000.0	1010.0	3.3990602178565026e6
289	Union{Nothing, Int64}"293, 143, 144, 290"	"177.908, 126.633, 166.572, 147.51"	"1779.08, 1266.33, 1665.72, 1475.1"	"118.207, 115.974, 148.661, 245.465"	1000.0	1010.0	2.6784180413827384e6
290	Union{Nothing, Int64}"293, 289, 292, 144, 332"	"24.7343, 147.51, 165.5, 60.1958, 254.741"	"247.343, 1475.1, 1655.0, 601.958, 2547.41"	"322.416, 245.465, 282.931, 217.23, 251.772"	1000.0	1010.0	336714.1543480043
291	Union{Nothing, Int64}"332, 158, 146"	"57.3672, 298.393, 203.567"	"573.672, 2983.93, 2035.67"	"314.358, 124.193, 177.294"	1000.0	1010.0	41065.901784601156
292	Union{Nothing, Int64}"295, 169, 299, 290, 293"	"80.8278, 70.4966, 94.1782, 165.5, 149.037"	"808.278, 704.966, 941.782, 1655.0, 1490.37"	"407.686, 258.956, 403.317, 282.931, 230.361"	1000.0	1010.0	46251.38626848464
293	Union{Nothing, Int64}"292, 169, 289, 290, 179, 143"	"149.037, 170.501, 177.908, 24.7343, 57.6519, 50.7434"	"1490.37, 1705.01, 1779.08, 247.343, 576.519, 507.434"	"230.361, 138.058, 118.207, 322.416, 175.071, 159.665"	1000.0	1010.0	146112.0070711903
294	Union{Nothing, Int64}"192, 168, 169, 295"	"103.754, 202.066, 150.822, 237.994"	"1037.54, 2020.66, 1508.22, 2379.94"	"267.0, 114.726, 156.157, 167.705"	1000.0	1010.0	2.6468639990484985e6
295	Union{Nothing, Int64}"192, 294, 169, 292, 298, 299"	"236.433, 237.994, 47.5639, 80.8278, 173.147, 273.805"	"2364.33, 2379.94, 475.639, 808.278, 1731.47, 2738.05"	"183.663, 167.705, 304.109, 407.686, 171.965, 96.6282"	1000.0	1010.0	921720.6252452938
296	Union{Nothing, Int64}"168, 171, 38, 276, 167"	"203.131, 116.802, 105.591, 95.8512, 119.94"	"2031.31, 1168.02, 1055.91, 958.512, 1199.4"	"146.003, 253.284, 198.338, 166.715, 134.034"	1000.0	1010.0	549218.5906106769
297	Union{Nothing, Int64}"58, 303, 61, 62, 160, 57"	"273.067, 225.152, 240.951, 246.503, 345.971, 89.3383"	"2730.67, 2251.52, 2409.51, 2465.03, 3459.71, 893.383"	"212.565, 200.125, 669.633, 211.967, 502.159, 278.352"	1000.0	1010.0	279594.3778563477
298	Union{Nothing, Int64}"192, 295, 299, 61"	"146.01, 173.147, 99.9895, 156.0"	"1460.1, 1731.47, 999.895, 1560.0"	"208.0, 171.965, 133.015, 480.0"	1000.0	1010.0	1.060059233159627e6
299	Union{Nothing, Int64}"298, 295, 292"	"99.9895, 273.805, 94.1782"	"999.895, 2738.05, 941.782"	"133.015, 96.6282, 403.317"	1000.0	1010.0	25917.328740435187
300	Union{Nothing, Int64}"338, 307, 308, 301, 303, 58"	"16.6076, 23.2429, 197.588, 107.091, 213.399, 128.558"	"166.076, 232.429, 1975.88, 1070.91, 2133.99, 1285.58"	"409.322, 113.871, 62.0331, 335.683, 162.18, 72.2381"	1000.0	1010.0	1.0423025162351225e6
301	Union{Nothing, Int64}"338, 300, 303, 177, 178, 59, 304"	"263.242, 107.091, 70.9653, 73.3195, 288.058, 100.736, 41.9501"	"2632.42, 1070.91, 709.653, 733.195, 2880.58, 1007.36, 419.501"	"135.059, 335.683, 401.36, 294.735, 139.014, 292.638, 315.063"	1000.0	1010.0	63347.0413882109
302	Union{Nothing, Int64}"338, 180, 174, 306, 307"	"53.0421, 172.64, 157.51, 73.5955, 225.876"	"530.421, 1726.4, 1575.1, 735.955, 2258.76"	"335.96, 79.9823, 46.9674, 43.8592, 48.0116"	1000.0	1010.0	522353.44635107135
303	Union{Nothing, Int64}"300, 297, 62, 177, 58, 301"	"213.399, 225.152, 239.485, 198.506, 1.05985, 70.9653"	"2133.99, 2251.52, 2394.85, 1985.06, 10.5985, 709.653"	"162.18, 200.125, 161.32, 182.332, 153.942, 401.36"	1000.0	1010.0	983189.1379664752
304	Union{Nothing, Int64}"59, 301, 178, 305"	"221.344, 41.9501, 120.921, 131.708"	"2213.44, 419.501, 1209.21, 1317.08"	"205.704, 315.063, 274.729, 232.551"	1000.0	1010.0	332497.39362177905
305	Union{Nothing, Int64}"59, 304, 333"	"19.0456, 131.708, 258.735"	"190.456, 1317.08, 2587.35"	"308.328, 232.551, 183.295"	1000.0	1010.0	2.5588045774581674e6
306	Union{Nothing, Int64}"302, 57, 58, 307, 174, 308"	"73.5955, 105.174, 92.0248, 65.8105, 109.258, 104.954"	"735.955, 1051.74, 920.248, 658.105, 1092.58, 1049.54"	"43.8592, 270.1, 153.999, 51.3603, 75.3865, 58.1845"	1000.0	1010.0	589639.0450458493
307	Union{Nothing, Int64}"302, 306, 338, 300, 308"	"225.876, 65.8105, 159.099, 23.2429, 167.622"	"2258.76, 658.105, 1590.99, 232.429, 1676.22"	"48.0116, 51.3603, 326.322, 113.871, 54.6587"	1000.0	1010.0	289702.95653456077
308	Union{Nothing, Int64}"307, 306, 300, 58"	"167.622, 104.954, 197.588, 75.026"	"1676.22, 1049.54, 1975.88, 750.26"	"54.6587, 58.1845, 62.0331, 116.945"	1000.0	1010.0	117211.3546297322
309	Union{Nothing, Int64}"48, 89, 310, 211, 210, 90"	"28.5085, 66.7596, 158.813, 49.0185, 252.125, 156.026"	"285.085, 667.596, 1588.13, 490.185, 2521.25, 1560.26"	"181.893, 110.368, 107.629, 240.0, 170.074, 252.018"	1000.0	1010.0	51726.7381768818
310	Union{Nothing, Int64}"182, 211, 309, 89, 88"	"90.3092, 134.594, 158.813, 213.816, 29.992"	"903.092, 1345.94, 1588.13, 2138.16, 299.92"	"291.496, 175.454, 107.629, 96.7729, 232.768"	1000.0	1010.0	1.1702748342502152e6
311	Union{Nothing, Int64}"82, 56, 320, 79, 314, 319"	"91.5641, 231.057, 307.238, 152.566, 101.105, 159.798"	"915.641, 2310.57, 3072.38, 1525.66, 1011.05, 1597.98"	"402.892, 192.52, 187.417, 180.236, 285.007, 175.385"	1000.0	1010.0	927222.8484818832
312	Union{Nothing, Int64}"210, 77, 80, 16"	"92.6032, 220.997, 162.855, 146.162"	"926.032, 2209.97, 1628.55, 1461.62"	"212.002, 57.9828, 60.8769, 110.0"	1000.0	1010.0	640356.6933244319
313	Union{Nothing, Int64}"87, 86, 315, 184, 316, 314"	"84.6495, 140.383, 78.5676, 145.852, 71.646, 112.133"	"846.495, 1403.83, 785.676, 1458.52, 716.46, 1121.33"	"279.029, 162.733, 163.417, 163.466, 164.146, 148.014"	1000.0	1010.0	628643.3234446589
314	Union{Nothing, Int64}"316, 313, 315, 79, 311, 319"	"175.789, 112.133, 143.538, 47.9768, 101.105, 71.1999"	"1757.89, 1121.33, 1435.38, 479.768, 1011.05, 711.999"	"123.369, 148.014, 126.242, 223.329, 285.007, 207.251"	1000.0	1010.0	240515.57458390156
315	Union{Nothing, Int64}"86, 175, 193, 319, 313, 314"	"76.3099, 81.816, 131.157, 108.114, 78.5676, 143.538"	"763.099, 818.16, 1311.57, 1081.14, 785.676, 1435.38"	"223.0, 196.573, 129.769, 199.123, 163.417, 126.242"	1000.0	1010.0	786157.1359443711
316	Union{Nothing, Int64}"317, 184, 313, 314, 79, 46"	"116.938, 98.5602, 71.646, 175.789, 122.57, 80.1203"	"1169.38, 985.602, 716.46, 1757.89, 1225.7, 801.203"	"165.68, 223.0, 164.146, 123.369, 211.149, 164.201"	1000.0	1010.0	2.268309397463035e6
317	Union{Nothing, Int64}"85, 184, 316, 46, 205"	"124.094, 71.3856, 116.938, 168.175, 174.966"	"1240.94, 713.856, 1169.38, 1681.75, 1749.66"	"151.03, 166.352, 165.68, 210.152, 214.611"	1000.0	1010.0	3.3789665813358673e6
318	Union{Nothing, Int64}"82, 320, 190, 191, 208, 326"	"425.058, 379.375, 236.075, 16.4549, 530.044, 224.83"	"4250.58, 3793.75, 2360.75, 164.549, 5300.44, 2248.3"	"556.518, 542.045, 486.037, 538.967, 291.606, 248.29"	1000.0	1010.0	402383.06142872805
319	Union{Nothing, Int64}"314, 193, 311, 320, 315"	"71.1999, 225.647, 159.798, 157.835, 108.114"	"711.999, 2256.47, 1597.98, 1578.35, 1081.14"	"207.251, 182.609, 175.385, 252.161, 199.123"	1000.0	1010.0	672977.4917392214
320	Union{Nothing, Int64}"189, 190, 319, 193, 82, 311, 318"	"40.0499, 324.36, 157.835, 21.8149, 408.566, 307.238, 379.375"	"400.499, 3243.6, 1578.35, 218.149, 4085.66, 3072.38, 3793.75"	"318.578, 244.002, 252.161, 409.894, 365.728, 187.417, 542.045"	1000.0	1010.0	1.4821951979318592e6
321	Union{Nothing, Int64}"191, 186, 194, 322, 323"	"128.196, 227.065, 260.045, 159.6, 195.154"	"1281.96, 2270.65, 2600.45, 1596.0, 1951.54"	"214.234, 311.333, 244.493, 192.01, 153.444"	1000.0	1010.0	1.3791385011835694e6
322	Union{Nothing, Int64}"191, 321, 194, 325"	"99.7704, 159.6, 176.938, 224.353"	"997.704, 1596.0, 1769.38, 2243.53"	"235.601, 192.01, 256.564, 137.674"	1000.0	1010.0	337528.3075709087
323	Union{Nothing, Int64}"189, 186, 321, 190, 191"	"192.687, 63.9054, 195.154, 336.122, 338.242"	"1926.87, 639.054, 1951.54, 3361.22, 3382.42"	"174.29, 400.001, 153.444, 166.193, 145.041"	1000.0	1010.0	1.2493428275193458e6
324	Union{Nothing, Int64}"185, 60, 186, 187"	"100.534, 124.936, 204.216, 194.7"	"1005.34, 1249.36, 2042.16, 1947.0"	"188.534, 169.8, 90.824, 119.67"	1000.0	1010.0	1.5929150840989002e6
325	Union{Nothing, Int64}"191, 322, 327"	"144.646, 224.353, 173.664"	"1446.46, 2243.53, 1736.64"	"215.114, 137.674, 253.571"	1000.0	1010.0	3.538759164457816e6
326	Union{Nothing, Int64}"318, 191, 208, 327"	"224.83, 196.927, 557.685, 689.401"	"2248.3, 1969.27, 5576.85, 6894.01"	"248.29, 498.226, 209.308, 332.555"	1000.0	1010.0	4.259249672238812e6
327	Union{Nothing, Int64}"208, 191, 325, 326"	"35.6584, 86.5144, 173.664, 689.401"	"356.584, 865.144, 1736.64, 6894.01"	"528.062, 338.142, 253.571, 332.555"	1000.0	1010.0	85599.01796238078
328	Union{Nothing, Int64}"5, 6, 108, 117, 196, 199"	"213.556, 526.026, 254.298, 127.313, 245.596, 531.116"	"2135.56, 5260.26, 2542.98, 1273.13, 2455.96, 5311.16"	"344.054, 263.19, 1007.7, 748.943, 383.642, 1061.37"	1000.0	1010.0	9.91066173608274e6
329	Union{Nothing, Int64}"53, 54, 81, 82"	"576.564, 106.463, 178.653, 493.841"	"5765.64, 1064.63, 1786.53, 4938.41"	"940.158, 994.025, 864.381, 784.245"	1000.0	1010.0	2.5352998739055735e6
330	Union{Nothing, Int64}"125, 8, 127, 133, 134, 155"	"308.288, 125.752, 52.7023, 189.503, 155.872, 49.082"	"3082.88, 1257.52, 527.023, 1895.03, 1558.72, 490.82"	"120.934, 212.636, 259.515, 177.589, 124.0, 185.043"	1000.0	1010.0	10967.069793484174
331	Union{Nothing, Int64}"149, 150, 156, 157"	"63.2836, 158.425, 208.678, 110.417"	"632.836, 1584.25, 2086.78, 1104.17"	"180.693, 120.075, 119.541, 118.038"	1000.0	1010.0	110009.03027183237
332	Union{Nothing, Int64}"163, 146, 291, 144, 290"	"90.8076, 225.548, 57.3672, 117.177, 254.741"	"908.076, 2255.48, 573.672, 1171.77, 2547.41"	"221.326, 144.734, 314.358, 283.736, 251.772"	1000.0	1010.0	2.9136696463325555e6
333	Union{Nothing, Int64}"59, 305, 186, 194"	"201.888, 258.735, 39.1404, 283.633"	"2018.88, 2587.35, 391.404, 2836.33"	"415.958, 183.295, 302.61, 168.345"	1000.0	1010.0	2.686046250499524e6
334	Union{Nothing, Int64}"20, 21, 11, 136"	"692.897, 8.24301, 699.941, 104.723"	"6928.97, 82.4301, 6999.41, 1047.23"	"89.8053, 228.79, 115.256, 107.005"	1000.0	1010.0	70161.95268157311
335	Union{Nothing, Int64}"43, 50, 44, 204, 76"	"141.921, 107.547, 133.492, 80.3909, 26.4919"	"1419.21, 1075.47, 1334.92, 803.909, 264.919"	"132.31, 203.199, 46.0109, 146.7, 140.431"	1000.0	1010.0	2.137243560631146e6
336	Union{Nothing, Int64}"109, 45, 111"	"66.1129, 169.29, 193.366"	"661.129, 1692.9, 1933.66"	"165.986, 34.2521, 44.3556"	1000.0	1010.0	1.5047985379822785e6
337	Union{Nothing, Int64}"150, 146, 145, 159, 157"	"159.261, 103.455, 144.255, 11.3236, 91.4729"	"1592.61, 1034.55, 1442.55, 113.236, 914.729"	"100.0, 201.517, 105.0, 162.641, 120.337"	1000.0	1010.0	219392.01191293402
338	Union{Nothing, Int64}"83, 180, 300, 301, 302, 59, 195, 307"	"74.7908, 2.49123, 16.6076, 263.242, 53.0421, 153.993, 148.892, 159.099"	"747.908, 24.9123, 166.076, 2632.42, 530.421, 1539.93, 1488.92, 1590.99"	"269.666, 329.354, 409.322, 135.059, 335.96, 200.34, 302.035, 326.322"	1000.0	1010.0	57146.15714023268
